library	chr	arm	count	total	prop	z
WBC1045_UC3	chr4	q	2079137	34686977	0.05993998842851021	0.6902570842324708
WBC1045_UC3	chr5	p	340543	34686977	0.009817603880557248	0.18630108463013306
WBC1045_UC3	chr5	q	561232	34686977	0.016179905213417705	0.24746185224844797
WBC1045_UC3	chr6	p	569607	34686977	0.01642135029524193	0.34475155928419315
WBC1045_UC3	chr6	q	1754360	34686977	0.05057690671631604	0.8868063298908831
WBC1045_UC3	chr7	p	1014812	34686977	0.0292562825523827	-0.5452498567451114
WBC1045_UC3	chr7	q	1444118	34686977	0.04163285834911471	0.3572428170011994
WBC1045_UC3	chr8	p	618690	34686977	0.017836377035681143	-0.4385350786015911
WBC1045_UC3	chr8	q	1125186	34686977	0.03243828368208622	0.35216543618297746
WBC1045_UC3	chr9	p	547351	34686977	0.01577972620675477	-0.029331267379432063
WBC1045_UC3	chr9	q	804892	34686977	0.02320444355816882	-1.0254796178353074
WBC1050_UC1	chr1	p	2422258	34585521	0.07003676480686817	0.9053302306074746
WBC1050_UC1	chr1	q	1728278	34585521	0.049971142548351374	0.009063740854938298
WBC1050_UC1	chr10	p	706060	34585521	0.020414901368697034	1.7772402313902886
WBC1050_UC1	chr10	q	1807919	34585521	0.05227386917201565	1.5297595388807637
WBC1050_UC1	chr11	p	773906	34585521	0.022376589324763968	-0.5374741264462641
WBC1050_UC1	chr11	q	1009865	34585521	0.029199068592894697	0.003539869389974076
WBC1050_UC1	chr12	p	198353	34585521	0.005735145640859364	0.6947809510551255
WBC1050_UC1	chr12	q	1350194	34585521	0.03903928467638235	0.36841504985782714
WBC1050_UC1	chr13	q	1743594	34585521	0.0504139868241395	-0.9117759513432223
WBC1050_UC1	chr14	q	656197	34585521	0.018973170882693947	0.76778452132791
WBC1050_UC1	chr15	q	929623	34585521	0.02687896475522228	1.1494076353323532
WBC1050_UC1	chr16	p	469571	34585521	0.013577097768745482	0.40412739549525956
WBC1050_UC1	chr16	q	926758	34585521	0.026796126621888967	0.18162445009937922
WBC1050_UC1	chr17	p	229872	34585521	0.006646480762860273	-0.08517615775465266
WBC1050_UC1	chr17	q	836787	34585521	0.024194720096886786	0.6781263496869789
WBC1050_UC1	chr18	p	222634	34585521	0.006437202435088371	-1.9749785515553313
WBC1050_UC1	chr18	q	738639	34585521	0.021356885154339585	-1.9453647588354956
WBC1050_UC1	chr19	p	241007	34585521	0.0069684363002656515	0.2843547679230572
WBC1050_UC1	chr2	p	1136099	34585521	0.03284897746661095	-0.6165266059660982
WBC1050_UC1	chr2	q	2115001	34585521	0.061152787028999796	-0.1343962280102694
WBC1050_UC1	chr20	p	461851	34585521	0.013353882973166718	0.6342532149817245
WBC1050_UC1	chr20	q	576456	34585521	0.01666755287566725	0.2913998855905068
WBC1050_UC1	chr21	q	543512	34585521	0.015715015540751866	0.052300014743933365
WBC1050_UC1	chr22	q	475029	34585521	0.013734909472666321	0.16247603875287486
WBC1050_UC1	chr3	p	459251	34585521	0.01327870700574382	1.2887694706196426
WBC1050_UC1	chr3	q	442209	34585521	0.012785957453120339	-0.8810926346420236
WBC1050_UC1	chr4	p	645453	34585521	0.018662520654235626	-0.7587046130249157
WBC1050_UC1	chr4	q	2007258	34585521	0.05803752385282847	-0.9941533486466497
WBC1050_UC1	chr5	p	340275	34585521	0.009838654736471948	0.3928826372693605
WBC1050_UC1	chr5	q	562911	34585521	0.016275914999227568	1.0478627135445393
WBC1050_UC1	chr6	p	581901	34585521	0.016824988699750975	1.5044361163502789
WBC1050_UC1	chr6	q	1712469	34585521	0.04951404375258652	-1.1559212525484688
WBC1050_UC1	chr7	p	1014170	34585521	0.029323542646646845	-0.1345267347695162
WBC1050_UC1	chr7	q	1431594	34585521	0.04139287073339158	-0.39063501246368393
WBC1050_UC1	chr8	p	623310	34585521	0.018022281636295143	1.1275143430355588
WBC1050_UC1	chr8	q	1111712	34585521	0.032143855806017786	-0.6267617887411419
WBC1050_UC1	chr9	p	537238	34585521	0.015533610148593684	-0.7325035276606211
WBC1050_UC1	chr9	q	816307	34585521	0.023602564784263334	0.3228450230783475
WBC1050_UC2	chr1	p	2391355	34538845	0.06923668119185804	0.03312247378267629
WBC1050_UC2	chr1	q	1735523	34538845	0.05024843766489586	0.7612396815405367
WBC1050_UC2	chr10	p	752754	34538845	0.021794417271336086	7.602871917391838
WBC1050_UC2	chr10	q	1632344	34538845	0.04726110557547596	-15.292435941358251
WBC1050_UC2	chr11	p	772254	34538845	0.022358998976369938	-0.6101987063577141
WBC1050_UC2	chr11	q	1002375	34538845	0.029021671106836375	-1.5580275321645944
WBC1050_UC2	chr12	p	198636	34538845	0.00575108982364639	0.8553211893099893
WBC1050_UC2	chr12	q	1353843	34538845	0.03919769175836656	0.9377921088193185
WBC1050_UC2	chr13	q	1751325	34538845	0.05070595151632893	-0.5272340524798838
WBC1050_UC2	chr14	q	651320	34538845	0.01885760800628973	0.09413096139875687
WBC1050_UC2	chr15	q	913687	34538845	0.026453895606526508	0.1784989315331617
WBC1050_UC2	chr16	p	460114	34538845	0.013321638288715213	-0.2870022716501569
WBC1050_UC2	chr16	q	920746	34538845	0.026658274183748762	-0.13208519969499896
WBC1050_UC2	chr17	p	230025	34538845	0.0066598926513031925	0.014502280999123566
WBC1050_UC2	chr17	q	826740	34538845	0.023936527118958377	0.2529897652550956
WBC1050_UC2	chr18	p	227157	34538845	0.00657685571130129	-0.22742271725400676
WBC1050_UC2	chr18	q	767370	34538845	0.022217592973939923	-0.11093122780523548
WBC1050_UC2	chr19	p	246977	34538845	0.007150702346879289	0.7645815545030908
WBC1050_UC2	chr2	p	1132819	34538845	0.032798404231525406	-0.9282613455885741
WBC1050_UC2	chr2	q	2109799	34538845	0.061084816240959995	-0.27042555147323183
WBC1050_UC2	chr20	p	456111	34538845	0.013205739798189545	-0.5427585121267896
WBC1050_UC2	chr20	q	574722	34538845	0.016639873163100852	0.2034621745784278
WBC1050_UC2	chr21	q	529767	34538845	0.015338295186188188	-1.4115735715219235
WBC1050_UC2	chr22	q	475661	34538845	0.013771769148620923	0.24770536014568256
WBC1050_UC2	chr3	p	448091	34538845	0.012973537476426903	-0.6087990956512003
WBC1050_UC2	chr3	q	441897	34538845	0.012794203164581791	-0.7823236288389245
WBC1050_UC2	chr4	p	646286	34538845	0.018711859067667144	-0.5571732965412751
WBC1050_UC2	chr4	q	2042183	34538845	0.0591271364169821	-0.029428541511227146
WBC1050_UC2	chr5	p	337701	34538845	0.009777425967776282	-0.20798291207421943
WBC1050_UC2	chr5	q	560778	34538845	0.01623615381463972	0.7163872694341643
WBC1050_UC2	chr6	p	571149	34538845	0.016536424422993877	0.6753684861697837
WBC1050_UC2	chr6	q	1723527	34538845	0.049901118581122214	-0.4119980416545947
WBC1050_UC2	chr7	p	1007464	34538845	0.029169012455396236	-1.078163868857959
WBC1050_UC2	chr7	q	1429431	34538845	0.041386184164525476	-0.41147249024387056
WBC1050_UC2	chr8	p	669315	34538845	0.01937861558485815	12.553191753269418
WBC1050_UC2	chr8	q	1205907	34538845	0.03491451436780819	8.585250108105623
WBC1050_UC2	chr9	p	535171	34538845	0.015494756700752442	-0.8435107774206568
WBC1050_UC2	chr9	q	806521	34538845	0.02335112827310815	-0.5286997361438405
WBC1050_UC3	chr1	p	2414869	34460004	0.07007744398404597	0.949676462938804
WBC1050_UC3	chr1	q	1741018	34460004	0.05052286122775842	1.5056263988930692
WBC1050_UC3	chr10	p	846572	34460004	0.024566799237748203	19.31051240079087
WBC1050_UC3	chr10	q	1423966	34460004	0.041322281912677665	-35.222370927166445
WBC1050_UC3	chr11	p	765172	34460004	0.02220464048698311	-1.2483700515161014
WBC1050_UC3	chr11	q	994234	34460004	0.02885182485759433	-3.0531240636086405
WBC1050_UC3	chr12	p	200492	34460004	0.005818107275901651	1.5301126098554598
WBC1050_UC3	chr12	q	1356109	34460004	0.03935312950050731	1.4964961980755185
WBC1050_UC3	chr13	q	1696722	34460004	0.04923742899159269	-2.461400940780438
WBC1050_UC3	chr14	q	657501	34460004	0.01908011966568547	1.3912237315144664
WBC1050_UC3	chr15	q	929147	34460004	0.026963055488908243	1.341480914456633
WBC1050_UC3	chr16	p	457374	34460004	0.01327260437926821	-0.4196604509861955
WBC1050_UC3	chr16	q	922650	34460004	0.02677451807608612	0.13245006168934395
WBC1050_UC3	chr17	p	226836	34460004	0.00658258774433108	-0.560035187589354
WBC1050_UC3	chr17	q	836277	34460004	0.02426804709598989	0.7988654580680651
WBC1050_UC3	chr18	p	228618	34460004	0.006634299868334316	0.4914066184540452
WBC1050_UC3	chr18	q	756500	34460004	0.02195298642449374	-0.6748893048443037
WBC1050_UC3	chr19	p	245730	34460004	0.0071308755506818864	0.7123427596043399
WBC1050_UC3	chr2	p	1126240	34460004	0.03268252667643335	-1.642533616358038
WBC1050_UC3	chr2	q	2108977	34460004	0.06120071837484407	-0.03847165900207142
WBC1050_UC3	chr20	p	462724	34460004	0.013427856827875005	1.2219825822272325
WBC1050_UC3	chr20	q	579932	34460004	0.016829133275782556	0.8047365214559157
WBC1050_UC3	chr21	q	498267	34460004	0.014459284450460307	-4.827265297461461
WBC1050_UC3	chr22	q	482628	34460004	0.014005453974990832	0.7880464959666854
WBC1050_UC3	chr3	p	450742	34460004	0.013080149381294325	0.05412226454982687
WBC1050_UC3	chr3	q	440958	34460004	0.012796226024814158	-0.7580933492610454
WBC1050_UC3	chr4	p	625127	34460004	0.018140653727144084	-2.890360690535621
WBC1050_UC3	chr4	q	1980503	34460004	0.0574725121912348	-1.4944052585386876
WBC1050_UC3	chr5	p	341047	34460004	0.009896893801869554	0.9644088784277245
WBC1050_UC3	chr5	q	560287	34460004	0.016259052088328254	0.9072823727603245
WBC1050_UC3	chr6	p	585184	34460004	0.016981541847760667	1.9542254973378153
WBC1050_UC3	chr6	q	1687525	34460004	0.04897053987573536	-2.2004871075020205
WBC1050_UC3	chr7	p	1004875	34460004	0.029160617625000856	-1.1294268203326472
WBC1050_UC3	chr7	q	1426965	34460004	0.04140931034134529	-0.3394039592419322
WBC1050_UC3	chr8	p	739671	34460004	0.02146462316139023	30.125596889932616
WBC1050_UC3	chr8	q	1324985	34460004	0.0384499374985563	20.33998610841348
WBC1050_UC3	chr9	p	513438	34460004	0.014899533964070347	-2.5441073181370726
WBC1050_UC3	chr9	q	820142	34460004	0.023799823122481356	0.9909035454890475
WBC1058_UC1	chr1	p	2290263	34576263	0.06623801421223571	-3.2358616057473815
WBC1058_UC1	chr1	q	1756807	34576263	0.050809626245612485	2.2834898886941994
WBC1058_UC1	chr10	p	709566	34576263	0.02052176662353592	2.228527247024601
WBC1058_UC1	chr10	q	1726987	34576263	0.04994718486494622	-6.27829633300292
WBC1058_UC1	chr11	p	749161	34576263	0.021666916404470892	-3.471507259090828
WBC1058_UC1	chr11	q	1013339	34576263	0.029307360370321108	0.9567941304446761
WBC1058_UC1	chr12	p	154916	34576263	0.004480414786294285	-11.938967233362558
WBC1058_UC1	chr12	q	1380034	34576263	0.03991275748914797	3.50801824805893
WBC1058_UC1	chr13	q	1763855	34576263	0.05101346550956071	-0.12221242470143884
WBC1058_UC1	chr14	q	619568	34576263	0.017918882673931536	-5.3780040495614205
WBC1058_UC1	chr15	q	901947	34576263	0.026085728235003304	-0.6624393171342021
WBC1058_UC1	chr16	p	460884	34576263	0.013329491391247226	-0.26575619325695843
WBC1058_UC1	chr16	q	848507	34576263	0.024540159241616136	-4.952261800741769
WBC1058_UC1	chr17	p	227647	34576263	0.006583909892170822	-0.5502088582824821
WBC1058_UC1	chr17	q	951585	34576263	0.027521337398434296	6.155683209053074
WBC1058_UC1	chr18	p	228305	34576263	0.006602940288833412	0.09898749586584929
WBC1058_UC1	chr18	q	732583	34576263	0.02118745452624536	-2.3064736256096863
WBC1058_UC1	chr19	p	248222	34576263	0.007178971307570167	0.8390634034528003
WBC1058_UC1	chr2	p	1157047	34576263	0.033463622138690925	3.1721591778696347
WBC1058_UC1	chr2	q	2160477	34576263	0.06248439861762967	2.530546002918354
WBC1058_UC1	chr20	p	528496	34576263	0.015284936952266934	15.97666220163083
WBC1058_UC1	chr20	q	610989	34576263	0.017670764477931002	3.478576477551649
WBC1058_UC1	chr21	q	549632	34576263	0.015896223371507787	0.7564439609221567
WBC1058_UC1	chr22	q	467466	34576263	0.013519853201024067	-0.3347909506778452
WBC1058_UC1	chr3	p	431844	34576263	0.012489608839451504	-3.6179061054443626
WBC1058_UC1	chr3	q	482225	34576263	0.013946706733460467	13.022626036791934
WBC1058_UC1	chr4	p	633155	34576263	0.018311840119911167	-2.191120145512392
WBC1058_UC1	chr4	q	2010899	34576263	0.05815836720122126	-0.8871606616979748
WBC1058_UC1	chr5	p	333146	34576263	0.009635107183214102	-1.6046213957404376
WBC1058_UC1	chr5	q	539112	34576263	0.015591968397510165	-4.6539669955569325
WBC1058_UC1	chr6	p	621043	34576263	0.017961541997757246	4.769842215612727
WBC1058_UC1	chr6	q	1620430	34576263	0.04686538854705033	-6.246399733175286
WBC1058_UC1	chr7	p	1001300	34576263	0.028959173523176868	-2.359543300392721
WBC1058_UC1	chr7	q	1547292	34576263	0.044750122359955444	10.071630100160816
WBC1058_UC1	chr8	p	504136	34576263	0.01458040737369449	-27.866632012090314
WBC1058_UC1	chr8	q	1358895	34576263	0.039301384305180695	23.17091526739568
WBC1058_UC1	chr9	p	472833	34576263	0.01367507529659871	-6.042478676999746
WBC1058_UC1	chr9	q	781670	34576263	0.022607127901589596	-3.0484197812369045
WBC1062_UC1	chr1	p	2457477	34602261	0.071020705843470755	1.9779693751700558
WBC1062_UC1	chr1	q	1768007	34602261	0.05109512930383364	3.0579302541149933
WBC1062_UC1	chr10	p	670539	34602261	0.0193784735627536	-2.5995463319299046
WBC1062_UC1	chr10	q	1640345	34602261	0.04740571721599349	-14.80713771441152
WBC1062_UC1	chr11	p	745422	34602261	0.021542580700145576	-3.9855540342031177
WBC1062_UC1	chr11	q	1053117	34602261	0.030434918689272936	10.882291685962315
WBC1062_UC1	chr12	p	181495	34602261	0.005245177475541266	-4.238655089421969
WBC1062_UC1	chr12	q	1374056	34602261	0.039710006233407695	2.7792508706909143
WBC1062_UC1	chr13	q	1622076	34602261	0.04687774593689124	-5.569300720599746
WBC1062_UC1	chr14	q	673235	34602261	0.019456387546466978	3.5846114807848903
WBC1062_UC1	chr15	q	888273	34602261	0.02567095254266766	-1.6098365372068282
WBC1062_UC1	chr16	p	440627	34602261	0.012734052263232163	-1.8766795627934796
WBC1062_UC1	chr16	q	928087	34602261	0.02682157099502833	0.23952799895550125
WBC1062_UC1	chr17	p	221884	34602261	0.006412413339116771	-1.8247876569979298
WBC1062_UC1	chr17	q	884342	34602261	0.02555734724964938	2.9218072515752462
WBC1062_UC1	chr18	p	231296	34602261	0.006684418685819403	1.1185700784133585
WBC1062_UC1	chr18	q	686452	34602261	0.01983835680564342	-5.181816499173746
WBC1062_UC1	chr19	p	268964	34602261	0.0077730180695417565	2.4042324126024446
WBC1062_UC1	chr2	p	1256004	34602261	0.03629832166169719	20.645320944514545
WBC1062_UC1	chr2	q	2148472	34602261	0.06209050905661916	1.742258386302689
WBC1062_UC1	chr20	p	514705	34602261	0.014874895024923371	12.71883977974797
WBC1062_UC1	chr20	q	600068	34602261	0.017341872544109183	2.4336955467526185
WBC1062_UC1	chr21	q	575063	34602261	0.016619231905105853	3.565936684523098
WBC1062_UC1	chr22	q	479401	34602261	0.013854614876178178	0.4392665976534379
WBC1062_UC1	chr3	p	476234	34602261	0.013763089065191433	4.30069589764768
WBC1062_UC1	chr3	q	471683	34602261	0.013631565867906724	9.24779713037425
WBC1062_UC1	chr4	p	671890	34602261	0.019417517254147063	2.3252100923398618
WBC1062_UC1	chr4	q	1966431	34602261	0.0568295522653852	-2.0636712626828984
WBC1062_UC1	chr5	p	361932	34602261	0.010459778914447238	6.488254606363335
WBC1062_UC1	chr5	q	517466	34602261	0.014954687498600164	-9.966760645417502
WBC1062_UC1	chr6	p	599331	34602261	0.017320573357908604	2.9282894176319667
WBC1062_UC1	chr6	q	1604242	34602261	0.04636234609062107	-7.2132023558580665
WBC1062_UC1	chr7	p	1049101	34602261	0.030318856909379417	5.943350285903713
WBC1062_UC1	chr7	q	1604758	34602261	0.04637725841094604	15.142304161370829
WBC1062_UC1	chr8	p	547682	34602261	0.01582792523297827	-17.357614937952057
WBC1062_UC1	chr8	q	1175104	34602261	0.03396032415338408	5.412714982936861
WBC1062_UC1	chr9	p	454808	34602261	0.013143880973558347	-7.560141179689241
WBC1062_UC1	chr9	q	792192	34602261	0.02289422647843735	-2.076097633702957
WBC1063_UC1	chr1	p	2401106	34533528	0.06952970458158807	0.3525606783138248
WBC1063_UC1	chr1	q	1734560	34533528	0.05022828828841351	0.7065835577735394
WBC1063_UC1	chr10	p	698148	34533528	0.02021652696475147	0.9395143225362218
WBC1063_UC1	chr10	q	1778892	34533528	0.05151202622564367	-1.0268882507651482
WBC1063_UC1	chr11	p	771922	34533528	0.022352827663596954	-0.635713046316423
WBC1063_UC1	chr11	q	1010483	34533528	0.029260925787831467	0.5480469044733804
WBC1063_UC1	chr12	p	195065	34533528	0.005648568544748744	-0.17695439108631
WBC1063_UC1	chr12	q	1351937	34533528	0.039148534143398264	0.7611003985396041
WBC1063_UC1	chr13	q	1733947	34533528	0.050210537423225336	-1.179735814446744
WBC1063_UC1	chr14	q	658082	34533528	0.019056321149695448	1.2524944482311948
WBC1063_UC1	chr15	q	926146	34533528	0.02681874843485438	1.0118663676695805
WBC1063_UC1	chr16	p	477474	34533528	0.013826389241203505	1.0785699034095857
WBC1063_UC1	chr16	q	936322	34533528	0.0271134185884512	0.9036831460186442
WBC1063_UC1	chr17	p	235368	34533528	0.006815637255481108	1.1720110878200698
WBC1063_UC1	chr17	q	844779	34533528	0.024462574458074482	1.119171219126053
WBC1063_UC1	chr18	p	227619	34533528	0.006591246628493909	-0.04734150481924706
WBC1063_UC1	chr18	q	760516	34533528	0.0220225399501609	-0.5266493135491666
WBC1063_UC1	chr19	p	255845	34533528	0.007408597233390113	1.4440719748283024
WBC1063_UC1	chr2	p	1134831	34533528	0.03286171630074981	-0.5380041002048149
WBC1063_UC1	chr2	q	2091604	34533528	0.06056734197560122	-1.3060421193586782
WBC1063_UC1	chr20	p	458018	34533528	0.013262994733697641	-0.08786256070510295
WBC1063_UC1	chr20	q	586828	34533528	0.01699299301247182	1.325314549025053
WBC1063_UC1	chr21	q	541424	34533528	0.01567821277918665	-0.0907094879397175
WBC1063_UC1	chr22	q	484748	34533528	0.0140370251194723	0.8610473336046481
WBC1063_UC1	chr3	p	454974	34533528	0.013174848512436957	0.6429690439502799
WBC1063_UC1	chr3	q	440955	34533528	0.012768895202366813	-1.0854681517295444
WBC1063_UC1	chr4	p	646668	34533528	0.01872580177733361	-0.5002218779811198
WBC1063_UC1	chr4	q	1997171	34533528	0.05783281105828515	-1.175402645627139
WBC1063_UC1	chr5	p	336248	34533528	0.00973685630961308	-0.6061112830704976
WBC1063_UC1	chr5	q	560282	34533528	0.016224290781990187	0.6174892095106242
WBC1063_UC1	chr6	p	574623	34533528	0.01663956836382312	0.9717090573305048
WBC1063_UC1	chr6	q	1710935	34533528	0.049544170523208635	-1.0980202931400505
WBC1063_UC1	chr7	p	1008157	34533528	0.029193570955159866	-0.928197625064982
WBC1063_UC1	chr7	q	1414337	34533528	0.04095547376451083	-1.7537032471114684
WBC1063_UC1	chr8	p	623038	34533528	0.01804153922530012	1.289739140182947
WBC1063_UC1	chr8	q	1117309	34533528	0.03235432533855215	0.07301690805267465
WBC1063_UC1	chr9	p	537262	34533528	0.0155576922230477	-0.663699212929533
WBC1063_UC1	chr9	q	815905	34533528	0.023626459480189804	0.40376963898201934
WBC1064_UC1	chr1	p	2383433	34641093	0.06880363157132484	-0.43896473189558016
WBC1064_UC1	chr1	q	1736853	34641093	0.050138516125920164	0.46307237873703155
WBC1064_UC1	chr10	p	690369	34641093	0.019929192188017857	-0.27388711533578836
WBC1064_UC1	chr10	q	1788793	34641093	0.05163789144874845	-0.6045006104036307
WBC1064_UC1	chr11	p	779797	34641093	0.022510750454669545	0.017194353919920906
WBC1064_UC1	chr11	q	1010658	34641093	0.029175118695013463	-0.20728262101217024
WBC1064_UC1	chr12	p	197113	34641093	0.005690149557347974	0.2417202916318858
WBC1064_UC1	chr12	q	1350091	34641093	0.03897368365368841	0.13261929566252076
WBC1064_UC1	chr13	q	1774235	34641093	0.05121763912010513	0.1467012830067378
WBC1064_UC1	chr14	q	651927	34641093	0.018819469697448635	-0.12818963427952687
WBC1064_UC1	chr15	q	911193	34641093	0.02630381783854222	-0.16429661509680635
WBC1064_UC1	chr16	p	456162	34641093	0.013168233461917613	-0.702029448839132
WBC1064_UC1	chr16	q	919260	34641093	0.026536691553006135	-0.40876978377581125
WBC1064_UC1	chr17	p	226556	34641093	0.006540093870594672	-0.8758537249021505
WBC1064_UC1	chr17	q	811721	34641093	0.02343231490992504	-0.5772382994164542
WBC1064_UC1	chr18	p	229002	34641093	0.006610703651873802	0.1961345928974215
WBC1064_UC1	chr18	q	782349	34641093	0.0225844201855871	0.6708905725966449
WBC1064_UC1	chr19	p	224144	34641093	0.006470465582595792	-1.0276771875648973
WBC1064_UC1	chr2	p	1142701	34641093	0.0329868633186603	0.23340538105267086
WBC1064_UC1	chr2	q	2126091	34641093	0.061374824402913614	0.3099651605807178
WBC1064_UC1	chr20	p	461201	34641093	0.013313696539540482	0.31496814730286077
WBC1064_UC1	chr20	q	564693	34641093	0.01630124661482246	-0.8723453675733288
WBC1064_UC1	chr21	q	547280	34641093	0.01579857771808759	0.3770089473268535
WBC1064_UC1	chr22	q	464585	34641093	0.013411383988374732	-0.5856004639655201
WBC1064_UC1	chr3	p	455641	34641093	0.013153193520770259	0.5083165719896559
WBC1064_UC1	chr3	q	445821	34641093	0.012869715167474653	0.12217630264602242
WBC1064_UC1	chr4	p	656759	34641093	0.01895895721304175	0.45214198286329205
WBC1064_UC1	chr4	q	2064999	34641093	0.05961125418300167	0.3992012612451717
WBC1064_UC1	chr5	p	341028	34641093	0.00984460854049842	0.45131000406537325
WBC1064_UC1	chr5	q	563174	34641093	0.01625739695915484	0.893484124958991
WBC1064_UC1	chr6	p	568457	34641093	0.01640990369443597	0.3118645841171085
WBC1064_UC1	chr6	q	1749350	34641093	0.05049927264131071	0.7376005792322241
WBC1064_UC1	chr7	p	1019588	34641093	0.02943290501832607	0.5332935413416812
WBC1064_UC1	chr7	q	1441905	34641093	0.04162411965465408	0.33001026241341613
WBC1064_UC1	chr8	p	621125	34641093	0.017930294520441373	0.35262028928390443
WBC1064_UC1	chr8	q	1130548	34641093	0.03263603720586992	1.0096653673768143
WBC1064_UC1	chr9	p	548992	34641093	0.0158479987914931	0.16572868963591986
WBC1064_UC1	chr9	q	803499	34641093	0.023194966740801164	-1.0575749333742304
WBC1065_UC1	chr1	p	2391454	34726189	0.06886600772690606	-0.370965630653944
WBC1065_UC1	chr1	q	1748259	34726189	0.050344107728032	1.0207491912340947
WBC1065_UC1	chr10	p	703079	34726189	0.020246362190794964	1.0655070986002624
WBC1065_UC1	chr10	q	1796380	34726189	0.051729834218203444	-0.2959523992264528
WBC1065_UC1	chr11	p	778305	34726189	0.022412623510169802	-0.3884963496911474
WBC1065_UC1	chr11	q	1008220	34726189	0.029033419129291728	-1.4546138406482545
WBC1065_UC1	chr12	p	200281	34726189	0.005767433909894345	1.0198880119156613
WBC1065_UC1	chr12	q	1354308	34726189	0.03899961495918829	0.22582655808799254
WBC1065_UC1	chr13	q	1767512	34726189	0.05089853078896737	-0.2735910567231981
WBC1065_UC1	chr14	q	654637	34726189	0.018851391956658418	0.057895588127298586
WBC1065_UC1	chr15	q	919114	34726189	0.026467459472733965	0.20948042195276823
WBC1065_UC1	chr16	p	454094	34726189	0.013076413308699091	-0.9504431382572712
WBC1065_UC1	chr16	q	911006	34726189	0.02623397574666198	-1.097657632816699
WBC1065_UC1	chr17	p	229243	34726189	0.0066014442298865566	-0.4198919819138486
WBC1065_UC1	chr17	q	814897	34726189	0.023466352728771938	-0.5211921506707147
WBC1065_UC1	chr18	p	228276	34726189	0.006573597811150541	-0.26819055722456153
WBC1065_UC1	chr18	q	775142	34726189	0.022321539515896778	0.11061087702755272
WBC1065_UC1	chr19	p	230684	34726189	0.006642940289243948	-0.573248204883596
WBC1065_UC1	chr2	p	1146030	34726189	0.03300189375805102	0.32605340133361926
WBC1065_UC1	chr2	q	2136200	34726189	0.061515532268743914	0.5915625400844727
WBC1065_UC1	chr20	p	461310	34726189	0.013284210369297939	0.08069769800043071
WBC1065_UC1	chr20	q	563802	34726189	0.01623564278821382	-1.0807669807587426
WBC1065_UC1	chr21	q	545754	34726189	0.015715919763035328	0.05581367441439648
WBC1065_UC1	chr22	q	459545	34726189	0.013233384175844923	-0.9971831172869392
WBC1065_UC1	chr3	p	458865	34726189	0.01321380241292818	0.885187515995121
WBC1065_UC1	chr3	q	447050	34726189	0.012873569282249774	0.16834176530734524
WBC1065_UC1	chr4	p	652806	34726189	0.01879866518033407	-0.20259865686675557
WBC1065_UC1	chr4	q	2064103	34726189	0.05943937585549627	0.2470230542306354
WBC1065_UC1	chr5	p	341906	34726189	0.009845767987958599	0.46268818543234075
WBC1065_UC1	chr5	q	568955	34726189	0.01638403223572849	1.9491992646714003
WBC1065_UC1	chr6	p	575610	34726189	0.01657567434192102	0.7881365586262912
WBC1065_UC1	chr6	q	1756416	34726189	0.050579002492902404	0.8908342251000424
WBC1065_UC1	chr7	p	1023618	34726189	0.029476830872515264	0.8015263495976257
WBC1065_UC1	chr7	q	1441872	34726189	0.041521170088661324	0.009186632714781956
WBC1065_UC1	chr8	p	624816	34726189	0.017992645262628733	0.8778592743260412
WBC1065_UC1	chr8	q	1134176	34726189	0.03266053755567592	1.0911252473498763
WBC1065_UC1	chr9	p	548562	34726189	0.015796780925197408	0.019395357796401183
WBC1065_UC1	chr9	q	809902	34726189	0.023322513161464394	-0.6256110726989321
WBC1069_UC1	chr1	p	2369301	34601995	0.06847295943485339	-0.7994455578809663
WBC1069_UC1	chr1	q	1725179	34601995	0.04985778999158864	-0.29841035776825614
WBC1069_UC1	chr10	p	701507	34601995	0.020273599831454804	1.1805303920442443
WBC1069_UC1	chr10	q	1789516	34601995	0.05171713365081984	-0.33857388398675503
WBC1069_UC1	chr11	p	776484	34601995	0.022440440211612078	-0.273492491802905
WBC1069_UC1	chr11	q	1013429	34601995	0.029288166766106984	0.7878396129648593
WBC1069_UC1	chr12	p	195727	34601995	0.0056565235617194905	-0.09685619246026586
WBC1069_UC1	chr12	q	1355237	34601995	0.03916644112572122	0.8254651024544045
WBC1069_UC1	chr13	q	1767608	34601995	0.05108399096641682	-0.02932450426735629
WBC1069_UC1	chr14	q	648996	34601995	0.01875602837350852	-0.49800972745019134
WBC1069_UC1	chr15	q	913902	34601995	0.026411829722534783	0.08241542835282693
WBC1069_UC1	chr16	p	466149	34601995	0.013471737684489001	0.11908226836211619
WBC1069_UC1	chr16	q	932906	34601995	0.02696104661017378	0.5569314991941579
WBC1069_UC1	chr17	p	235048	34601995	0.006792903125961379	1.0030488610167998
WBC1069_UC1	chr17	q	811361	34601995	0.02344838787474537	-0.5507728028710613
WBC1069_UC1	chr18	p	221535	34601995	0.006402376510371729	-2.410773898244641
WBC1069_UC1	chr18	q	760867	34601995	0.021989107853463363	-0.5979034113951491
WBC1069_UC1	chr19	p	236291	34601995	0.006828825910182346	-0.0834847186326034
WBC1069_UC1	chr2	p	1141652	34601995	0.03299382015401135	0.27628749553652854
WBC1069_UC1	chr2	q	2118229	34601995	0.061216961623166526	-0.005964193017549194
WBC1069_UC1	chr20	p	469989	34601995	0.013582713944672843	2.452337220740641
